0.0 0.567 2.266 5.229 9.84 16.839 
0.0 0.122 0.486 1.087 1.925 3.026 
0.0 1.081 4.347 9.986 17.669 27.239 
0.0 0.028 0.112 0.251 0.453 0.703 
0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.053 0.23 0.5 0.896 1.4 
0.0 0.08 0.332 0.731 1.311 2.035 
0.0 0.085 0.325 0.73 1.292 2.019 
0.0 0.084 0.324 0.73 1.29 2.028 
